generation,score,sentence,color
89,0.6776876205299892, reconstruct this ventured piece to sit certitude in with improve a way this wan give more nicely undertone what the of someone please wording spoke about their compound of; thine change all the presence of both using etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
89,0.6773832851892376, reconstruct this ventured piece sit certitude in with this wan give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
89,0.6768777020450999, reconstruct this ventured piece to sit certitude in with improve a this more undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
89,0.6756143196255999, reconstruct this an piece sit certitude in with improve way this wan give more nicely undertone what of someone please wording spoke about their compound of contents; thine change all the presence of both using etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
90,0.6780317944135652, reconstruct this ventured piece in with improve a this wan give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
90,0.6780245506867547, reconstruct this an piece sit certitude in with improve a way this wan give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
90,0.6776876205299893, reconstruct this ventured piece to sit certitude in with improve a way this wan give more nicely undertone what the of someone please wording spoke about their compound of; thine change all the presence of both using etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
90,0.6773832851892375, reconstruct this ventured piece sit certitude in with this wan give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
90,0.6768777020451, reconstruct this ventured piece to sit certitude in with improve a this more undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
90,0.6763076955868328, reconstruct this ventured piece to sit certitude in with improve a way this wan give more undertone what the of someone please spoke about their compound of; thine change all the presence of both using etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
91,0.6780317944135652, reconstruct this ventured piece in with improve a this wan give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
91,0.6780245506867547, reconstruct this an piece sit certitude in with improve a way this wan give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
91,0.6776876205299893, reconstruct this ventured piece to sit certitude in with improve a way this wan give more nicely undertone what the of someone please wording spoke about their compound of; thine change all the presence of both using etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
91,0.6773832851892375, reconstruct this ventured piece sit certitude in with this wan give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
91,0.6768777020451001, reconstruct this ventured piece to sit certitude in with improve a this more undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using by etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
91,0.6763076955868328, reconstruct this ventured piece to sit certitude in with improve a way this wan give more undertone what the of someone please spoke about their compound of; thine change all the presence of both using etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
92,0.6780245506867547, reconstruct this an piece sit certitude in with improve a way this wan give more nicely undertone what the of someone please wording spoke about their compound of contents; thine change all the presence of both using etext.,"(0.2107566540946072, 0.5978720365132981, 0.7686506897182636)"
